SampleID,Rocktype,Source,Publication1,Publication2,Project,Dlat,Dlong,Sample_type,Core,Depth_m_from,Depth_m_to,Description_Other_notes,,SiO2_pct,TiO2_pct,Al2O3_pct,Fe2O3T_pct,MgO_pct,MnO_pct,CaO_pct,Na2O_pct,K2O_pct,P2O5_pct,SO3_pct,LOI_pct,Cl_pct,Total_calc,Total_LOI,Total_LOI_SO3,aSiO2_pct,aTiO2_pct,aAl2O3_pct,aFe2O3T_pct,aMgO_pct,aMnO_pct,aCaO_pct,aNa2O_pct,aK2O_pct,aP2O5_pct,aTotal,FeOT_pct,Mg,Na20_K2O,K2O_Na2O,ASI,Eu_Eu,Au_ppb,Pt_ppb,Pd_ppb,Re_ppm,Ag_ppm,F_ppm,Bi_ppm,Sn_ppm,Mo_ppm,Be_ppm,Cs_ppm,Ba_ppm,Rb_ppm,Sr_ppm,Pb_ppm,Th_ppm,U_ppm,Nb_ppm,Ta_ppm,Zr_ppm,Hf_ppm,Y_ppm,Ga_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Sc_ppm,Ni_ppm,V_ppm,Cd_ppm,Cr_ppm,Cu_ppm,Zn_ppm,Sb_ppm,As_ppm,Ge_ppm,Ti_ppm
204519,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.547937,120.931854,unknown,,,,,,49.7,0.78,14.65,12.15,7.3,0.199,11.5,1.965,0.176,0.049,,1.16,,98.469,99.63,99.63,50.47,0.79,14.88,12.34,7.41,0.2,11.68,2,0.18,0.05,100,10.93,54.36,2.141,0.089567,0.602288,1.050098,,,,,,,,1,10,,0.09,53.4,8,139,210,0.47,0.31,1.8,0.1,49,1.4,22.7,17.2,9.8,17,2.2,9.2,2.53,1,3.35,0.6,3.74,0.84,2.39,0.34,2.21,0.36,,160,244,,360,104,90,,8,,4676.1
182251,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.117686,121.24194,unknown,,,,,,52.023,0.985,14.803,11.767,6.263,0.211,10.141,2.686,0.225,0.064,0.029,1.022,,99.168,100.19,100.22,52.46,0.99,14.93,11.87,6.32,0.21,10.23,2.71,0.23,0.06,100,10.59,51.34,2.911,0.083768,0.641014,0.833267,,,,,,435,0.04,1.7,0.4,1.2,0.65,98,5.2,220.7,10,0.49,0.3,2.6,0.15,58,1.61,70,18,25.98,50.5,5.4,23.61,6.921,2.1607,9.079,1.645,10.878,2.327,6.562,,6.144,0.967,99.1,44,316,0.12,150,258,226,,4.6,1.97,5905.075
204523,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.555778,120.910539,unknown,,,,,,49.1,1.08,15,14.1,6.19,0.201,10.4,2.38,0.256,0.051,,0.99,,98.758,99.75,99.75,49.72,1.09,15.19,14.28,6.27,0.2,10.53,2.41,0.26,0.05,100,12.69,46.53,2.636,0.107563,0.64952,0.89159,,,,,,,,1,,,0.17,94.7,10,135,170,0.74,0.19,3.1,0.3,75,2.2,191.5,20.5,28.7,50.4,7.13,34.3,10.6,4.27,19.7,3.6,23.4,6.18,18.05,2.59,14.85,2.54,,150,288,,210,84,113,,10,,6474.6
204579,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.008132,121.150207,unknown,,,,,,50.4,1.82,13.95,16.07,5.47,0.22,8.4,2.62,0.12,0.11,,0.57,0.006,99.18,99.75,99.75,50.82,1.84,14.07,16.2,5.52,0.22,8.47,2.64,0.12,0.11,100,14.46,40.29,2.74,0.045802,0.707883,0.932606,,,,,,,,2,,,0.09,67.3,1.6,194,160,0.81,0.2,6,0.4,122,3.7,92.3,23,16.2,39.7,4.66,21.8,7.26,2.81,11.6,2.06,12.3,3.03,8.7,1.24,7.81,1.12,,140,294,,120,80,150,,,,10910.9
204565,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.020108,120.89782,unknown,,,,,,48.8,0.52,11.95,11.15,12.55,0.192,10.95,1.235,0.67,0.052,0.33,1.08,0.012,98.069,99.15,99.48,49.76,0.53,12.19,11.37,12.8,0.2,11.17,1.26,0.68,0.05,100,10.03,69.07,1.905,0.54251,0.527405,0.87493,,,,,,,,1,10,,9.34,139.5,39,126.5,190,0.52,0.15,4,0.1,42,1.3,17,13.5,3.7,8.4,1.15,4.7,1.52,0.52,2.17,0.44,2.45,0.57,1.72,0.27,1.69,0.28,,400,136,,990,140,88,,,,3117.4
204113,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.891537,121.120988,unknown,,,,,,52.64,0.69,13.56,10.89,8.6,0.18,10.95,2.02,0.08,0.065,0.038,0.57,,99.675,100.25,100.28,52.81,0.69,13.6,10.93,8.63,0.18,10.99,2.03,0.08,0.07,100,9.8,61.03,2.1,0.039604,0.581703,0.994863,,,,,,,0.05,,0.2,0.26,0.09,52.7,0.4,134.6,5,0.77,0.13,2,0.2,42,1.1,14.5,13,2.1,5.3,0.89,4.3,1.61,0.59,2.04,0.41,2.45,0.56,1.65,0.27,1.62,0.25,36,117.9,235,0.17,499,114,77,,,1.29,4136.55
204192,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.958453,121.170489,unknown,,,,,,53.2,0.64,13.15,10.44,8.77,0.13,10,2.59,0.09,0.02,0.01,0.81,,99.03,99.84,99.85,53.72,0.65,13.28,10.54,8.86,0.13,10.1,2.62,0.09,0.02,100,9.39,62.49,2.68,0.034749,0.583594,0.830688,,,,,,,,1,1,,0.14,202,1.2,151,5,0.94,0.39,2.2,0.2,50,1.4,85.8,15.2,17.3,9.9,3.05,14.5,3.68,1.4,7,1.11,7.2,1.73,5.03,0.69,3.43,0.58,38,87,275,,480,84,71,,,,3836.8
204510,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.629922,121.014181,unknown,,,,,,50.3,0.66,8.72,11.5,13.65,0.17,11,1.35,0.19,0.017,0.104,1.75,0.057,97.557,99.31,99.41,51.56,0.68,8.94,11.79,13.99,0.17,11.28,1.38,0.19,0.02,100,10.35,70.19,1.54,0.140741,0.388962,0.905119,,,,,,,,2,30,,0.28,86.2,14,101.5,200,0.66,0.35,4,0.2,59,1.6,19.3,11.1,11,25.5,2.55,9.3,2.36,0.82,3.25,0.57,3.21,0.7,1.85,0.3,1.81,0.28,,670,213,,1450,120,,,11,,3956.7
204518,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.541455,120.948698,unknown,,,,,,51.4,0.83,11.55,11.3,8.55,0.184,12.7,1.62,0.126,0.083,,1.24,,98.343,99.58,99.58,52.27,0.84,11.74,11.49,8.69,0.19,12.91,1.65,0.13,0.08,100,10.17,60,1.746,0.077778,0.446235,0.965512,,,,,,,,1,20,,0.16,80,8,174.5,220,1.02,0.67,3.5,0.3,80,2.2,33,16.1,13.2,25.4,3.03,12.4,3.49,1.26,4.56,0.8,5.01,1.18,3.25,0.48,2.79,0.45,,140,218,,510,20,83,,8,,4975.85
204136,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.110057,121.24618,unknown,,,,,,50.96,1.18,14.58,12.33,6.76,0.18,10.68,2.38,0.18,0.065,0.011,0.52,,99.295,99.82,99.83,51.32,1.19,14.68,12.42,6.81,0.18,10.76,2.4,0.18,0.07,100,11.09,52.08,2.56,0.07563,0.619882,1.004418,,,,,,,0.03,1,0.2,0.62,0.33,73.1,3.9,160.6,2.2,1.58,0.46,3.8,0.3,80,2.4,22.8,17.5,5.5,11.9,1.59,7.5,2.61,1.01,3.62,0.61,3.97,0.83,2.55,0.41,2.66,0.4,34,77.8,254,0.09,264,36.3,83,0.21,,0.92,7074.1
183351,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.788348,121.654355,unknown,,,,,,49.92,0.847,14.254,11.991,6.855,0.17,8.847,3.007,0.21,0.095,0.036,3.702,,96.196,99.9,99.93,51.89,0.88,14.82,12.47,7.13,0.18,9.2,3.13,0.22,0.1,100,10.79,53.13,3.217,0.069837,0.670679,0.911446,,,,,,440,0.26,0.6,,0.3,0.56,25,4.6,133.4,3,0.76,0.22,3.4,0.18,74,1.89,25,17.4,5.61,13.2,1.74,8.59,2.56,0.868,3.31,0.58,4.1,0.86,2.47,,2.46,0.36,41,56,283,,93,104,101,2.4,7.5,1.4,5077.765
182276,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.29713,121.903421,unknown,,,,,,51.291,0.686,14.705,11.266,9.049,0.167,8.527,1.876,0.053,0.081,0.028,2.953,,97.701,100.65,100.68,52.5,0.7,15.05,11.53,9.26,0.17,8.73,1.92,0.05,0.08,100,10.14,61.43,1.929,0.028252,0.788851,0.953277,,,,,,295,,0.5,,,,49,0.7,103.2,5,0.7,0.19,2.9,0.2,110.4,2.95,21,14.4,2.35,5.89,0.88,4.12,1.666,0.6368,2.496,0.48,3.28,0.716,2.048,,2.025,0.332,33,125,212,0.14,397,44,85,,2.3,1.54,4112.57
182253,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.076255,121.333898,unknown,,,,,,48.47,1.134,15.603,14.621,6.52,0.216,11.871,1.397,0.187,0.101,0.115,0.782,,100.12,100.9,101.02,48.41,1.13,15.58,14.6,6.51,0.22,11.86,1.4,0.19,0.1,100,13.16,46.92,1.584,0.133858,0.648081,1.033689,,,,,,204,0.05,0.3,,0.4,,52,1.6,155.8,5,0.75,0.17,3.4,0.21,96.2,2.52,30.7,16.8,3.56,9.64,1.51,7.9,2.532,1.0189,3.584,0.64,4.387,0.966,2.786,,2.899,0.481,53.3,148,300,0.1,207,118,117,,1.1,1.66,6798.33
204114,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.93966,120.93168,unknown,,,,,,49.1,0.53,12.5,11.41,13.55,0.18,10.1,1.43,0.07,0.05,0.01,0.77,,98.92,99.69,99.7,49.64,0.54,12.64,11.53,13.7,0.18,10.21,1.45,0.07,0.05,100,10.27,70.2,1.5,0.048951,0.601406,0.918374,,,,,,,,1,1,,0.3,30.8,9,102.5,2,4,0.15,8,0.2,45,1.3,15.8,13.7,3.8,7.7,1.08,4.8,1.46,0.56,2.36,0.37,2.66,0.59,1.73,0.26,1.71,0.24,30,370,234,,1270,5,84,,5,,3177.35
204593,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.154408,121.488309,unknown,,,,,,50.3,1.28,14.45,15.54,5.6,0.17,8.9,2.23,0.19,0.03,,0.95,,98.69,99.64,99.64,50.97,1.3,14.64,15.75,5.67,0.17,9.02,2.26,0.19,0.03,100,13.98,41.67,2.42,0.085202,0.720713,0.871256,,,,,,,,1,,,3.25,896,7.4,188.5,12,1.17,0.58,4.2,0.3,96,2.7,76.5,21.4,61.1,60.8,16.1,59.4,13.8,4.24,15.95,2.44,13.65,2.78,7.91,1.17,7.46,1.18,,70,350,,170,40,163,,,,7673.6
182252,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.11023,121.242276,unknown,,,,,,51.437,1.132,15.026,11.64,6.58,0.166,10.848,2.404,0.25,0.116,0.049,0.874,,99.599,100.47,100.52,51.64,1.14,15.09,11.69,6.61,0.17,10.89,2.41,0.25,0.12,100,10.47,52.85,2.654,0.103993,0.627621,0.942902,,,,,,216,0.15,0.9,0.7,0.5,0.2,252,3.6,231.7,5,1.82,0.48,4.2,0.26,88,2.29,82.7,17.6,21.46,49.88,6.26,29,9.182,3.1619,11.43,2.078,14.28,2.852,8.051,,8.013,1.167,86.3,103,265,0.06,285,34,113,,4.8,1.74,6786.34
204527,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.933244,120.82545,unknown,,,,,,54.9,1.16,14.85,11.3,4.6,0.182,8.32,3.44,0.251,0.089,,0.51,0.009,99.092,99.6,99.6,55.4,1.17,14.99,11.4,4.64,0.18,8.4,3.47,0.25,0.09,100,10.17,44.66,3.691,0.072965,0.705397,0.834924,,,,,,,,1,30,,1.6,66.3,15,196.5,200,2.69,0.7,4.9,0.4,114,3.3,109,18.7,13.4,29,4.45,19.8,7.5,2.86,14.2,2.71,15.3,3.56,10.55,1.6,10.05,1.55,,60,209,,80,30,108,,8,,6954.2
204540,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.857612,120.830494,unknown,,,,,,50.8,0.7,14.9,10.25,7.98,0.164,11.65,2.13,0.205,0.045,,0.78,0.018,98.824,99.6,99.6,51.4,0.71,15.08,10.37,8.07,0.17,11.79,2.16,0.21,0.05,100,9.22,60.69,2.335,0.096244,0.598409,0.869775,,,,,,,,1,20,,0.48,127.5,14,312,200,1.66,0.42,2,0.2,53,1.5,104.5,15.8,51.3,65.6,9.52,33.4,7.89,2.7,11.4,2.07,11.35,2.76,8.05,1.16,6.86,1.07,,130,231,,340,70,93,,,,4196.5
182451,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.291685,121.745222,unknown,,,,,,51.004,0.442,15.582,8.604,8.021,0.122,11.883,1.568,0.569,0.045,0.152,2.142,,97.84,99.98,100.13,52.13,0.45,15.93,8.79,8.2,0.12,12.15,1.6,0.58,0.05,100,7.74,64.9,2.137,0.362883,0.628502,0.99756,,,,,,288,0.25,,,0.4,0.88,99,23.9,125.2,5,1.91,0.54,2.1,0.14,44,1.13,13,13.9,5.99,12.48,1.41,6.24,1.607,0.5488,1.74,0.295,2.064,0.412,1.241,,1.201,0.169,38,125,187,0.08,298,46,49,0.8,12.3,1.23,2649.79
204592,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.064221,121.55374,unknown,,,,,,52.6,0.53,11.35,9.91,12,0.16,8.8,2.04,0.08,0.03,,2.12,,97.5,99.62,99.62,53.95,0.54,11.64,10.16,12.31,0.16,9.03,2.09,0.08,0.03,100,8.92,70.61,2.12,0.039216,0.583962,1.034752,,,,,,,,1,,,0.33,29.3,1.6,80.4,180,2.35,0.29,2.6,0.2,52,1.5,18.9,11.7,3.4,3.9,0.73,3.2,1.16,0.54,2.14,0.39,2.41,0.59,1.74,0.25,1.71,0.24,,320,197,,1040,40,70,,,,3177.35
204600,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.119575,121.825777,unknown,,,,,,51.9,0.62,13.15,10.04,9.96,0.15,8.38,3.23,0.13,0.06,,1.35,,97.62,98.97,98.97,53.17,0.64,13.47,10.28,10.2,0.15,8.58,3.31,0.13,0.06,100,9.03,66.3,3.36,0.040248,0.635739,0.867434,,,,,,,,1,6,,0.71,48,4.7,164.5,17,2.81,0.72,2.7,0.3,70,1.8,16,12.7,9.6,17.3,2.18,8.2,2.03,0.63,2.42,0.43,2.7,0.57,1.7,0.25,1.6,0.27,,156,199,,720,87,61,,,,3716.9
204602,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.119575,121.825777,unknown,,,,,,52.8,0.6,12.8,10.6,9.65,0.17,7.63,3.44,0.08,0.06,,1.52,,97.83,99.35,99.35,53.97,0.61,13.08,10.84,9.86,0.17,7.8,3.52,0.08,0.06,100,9.54,64.35,3.52,0.023256,0.652634,0.885268,,,,,,,,1,2,,0.22,28.6,1.4,173,9,2.75,0.67,2.6,0.2,67,1.8,15.4,12.4,8.9,16.5,2.06,8,1.99,0.62,2.29,0.4,2.58,0.54,1.62,0.24,1.55,0.25,,133,192,,660,77,60,,,,3597
204603,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.119575,121.825777,unknown,,,,,,53.9,0.57,11.9,10.06,8.84,0.16,7.79,2.89,0.68,0.06,,1.25,,96.85,98.1,98.1,55.65,0.59,12.29,10.39,9.13,0.17,8.04,2.98,0.7,0.06,100,9.05,63.54,3.57,0.235294,0.605651,0.850555,,,,,,,,1,3,,2.41,202,23.8,367,30,2.69,0.63,2.5,0.2,58,1.6,14.5,11.1,9.1,16,1.96,7.4,1.92,0.57,2.17,0.39,2.38,0.52,1.5,0.24,1.47,0.23,,262,169,,1090,73,56,,,,3417.15
204604,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.119575,121.825777,unknown,,,,,,50.3,0.51,10.8,10.44,11.9,0.17,9.1,2.39,0.78,0.05,,1.55,,96.44,97.99,97.99,52.16,0.53,11.2,10.83,12.34,0.18,9.44,2.48,0.81,0.05,100,9.39,69.33,3.17,0.32636,0.506688,0.868708,,,,,,,,1,17,,2.91,361,30.5,260,13,2.55,0.74,2.6,0.2,57,1.5,14.6,11.2,12.2,20.1,2.38,8.5,2.12,0.62,2.21,0.39,2.39,0.51,1.52,0.22,1.39,0.24,,271,151,,1110,105,66,,,,3057.45
182277,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.321199,121.853622,unknown,,,,,,55.082,0.695,14.33,8.98,7.14,0.172,9.6,2.486,0.319,0.079,0.033,1.038,,98.883,99.92,99.95,55.7,0.7,14.49,9.08,7.22,0.17,9.71,2.51,0.32,0.08,100,8.08,61.19,2.805,0.128319,0.654859,0.912694,,,,,,257,0.08,0.8,1.6,0.5,0.7,322,10.7,181.6,11,3.33,1.07,3.7,0.26,79,2.07,25,15.1,11.58,22.6,2.75,11.12,2.862,0.9025,3.163,0.556,3.63,0.752,2.231,,2.102,0.331,36,97,220,0.1,305,78,102,,4.2,1.66,4166.525
182286,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.084333,121.61304,unknown,,,,,,53.422,0.708,14.37,10.703,6.825,0.191,10.205,2.082,0.327,0.082,0.268,0.937,,98.915,99.85,100.12,54.01,0.72,14.53,10.82,6.9,0.19,10.32,2.1,0.33,0.08,100,9.63,55.84,2.409,0.157061,0.643639,0.903681,,,,,,219,0.16,1.1,0.4,0.9,1.04,116,9.1,112.8,9,4.48,0.94,4.1,0.3,92.5,2.46,24.2,18.1,12.33,24.96,3.07,12.37,2.84,0.9305,3.482,0.565,3.916,0.794,2.413,,2.229,0.348,58.4,89,219,0.03,214,49,81,,3,1.86,4244.46
182287,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.126159,121.61648,unknown,,,,,,52.296,0.625,13.116,11.175,8.976,0.173,10.156,1.555,0.136,0.07,0.256,1.082,,98.278,99.36,99.62,53.21,0.64,13.35,11.37,9.13,0.18,10.33,1.58,0.14,0.07,100,10.06,61.43,1.691,0.08746,0.619747,0.859275,,,,,,185,0.05,0.9,0.6,0.7,0.13,63,1.2,90.2,10,3.02,0.83,3.4,0.25,67.2,1.78,17.2,13.8,9.38,18.43,2.27,9.22,2.156,0.672,2.646,0.428,2.888,0.623,1.791,,1.849,0.244,48.6,173,205,0.03,630,82,80,,2.8,1.62,3746.875
182291,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.23989,121.480113,unknown,,,,,,54.718,0.657,13.846,10.453,6.893,0.176,11.575,0.767,0.113,0.07,0.107,0.646,,99.268,99.91,100.02,55.12,0.66,13.95,10.53,6.94,0.18,11.66,0.77,0.11,0.07,100,9.41,56.66,0.88,0.147327,0.617539,0.924507,,,,,,273,,1,0.6,0.5,0.15,232,1,154.7,9,3.67,0.84,3.6,0.25,75,2.1,21.1,13.8,9.06,18.76,2.31,9.24,2.233,0.7369,2.649,0.471,2.986,0.674,1.873,,1.966,0.288,58.1,87,213,0.04,291,53,78,,4.4,1.76,3938.715
204553,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.069839,120.966572,unknown,,,,,,52.3,0.92,16.45,10.55,5.28,0.174,8.58,3.84,0.391,0.082,,1.06,0.027,98.567,99.63,99.63,53.06,0.93,16.69,10.7,5.36,0.18,8.7,3.9,0.4,0.08,100,9.49,49.8,4.231,0.101823,0.736543,1.006077,,,,,,,,2,10,,0.56,180,18,280,170,4,0.36,2.9,0.3,76,2.2,22.3,18.7,6.3,14,1.85,7.4,2.24,0.89,3.26,0.63,3.32,0.74,2.22,0.35,2.18,0.34,,80,224,,160,40,114,,13,,5515.4
204566,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.020108,120.89782,unknown,,,,,,50.6,1.09,16,11.4,6.85,0.178,10.75,0.999,0.323,0.117,0.681,0.62,0.012,98.307,98.93,99.61,51.47,1.11,16.28,11.6,6.97,0.18,10.94,1.02,0.33,0.12,100,10.26,54.36,1.322,0.323323,0.743122,0.927026,,,,,,,,2,20,,4.84,220,20,340,210,5,0.55,3.8,0.4,92,2.6,28.5,18.8,9.2,20.6,2.83,10.8,3.17,1.13,4.38,0.8,4.21,0.97,2.76,0.44,2.71,0.43,,160,242,,320,290,111,,5,,6534.55
204137,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.112872,121.24681,unknown,,,,,,53.58,0.83,15.79,9.88,5.59,0.18,12.07,1.48,0.09,0.092,0.008,0.37,,99.582,99.95,99.96,53.8,0.83,15.86,9.92,5.61,0.18,12.12,1.49,0.09,0.09,100,8.89,52.87,1.57,0.060811,0.645308,0.985579,,,,,,,0.04,1,0.2,0.78,0.06,28.6,1,78.1,6.6,2.88,0.84,3.8,0.3,76,2.3,19.2,16.3,5.7,13.7,1.82,8.5,2.33,0.84,2.91,0.53,3.32,0.7,2.09,0.31,1.99,0.31,33,49.6,212,0.14,188,7.8,102,0.31,,1.1,4975.85
204138,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.077519,121.248874,unknown,,,,,,53.92,1.19,14.96,12.29,4.37,0.18,9.39,2.88,0.34,0.15,0.014,0.38,,99.67,100.05,100.06,54.1,1.19,15.01,12.33,4.38,0.18,9.42,2.89,0.34,0.15,100,11.06,41.34,3.22,0.118056,0.674732,1.044035,,,,,,,0.04,,0.4,0.77,0.07,138.3,1.6,260.9,6.7,3.22,0.8,3.7,0.3,82,2.5,25.2,18.9,11.9,25.3,3.43,14.9,3.97,1.4,4.17,0.69,4.48,0.9,2.55,0.38,2.39,0.38,32,20.1,280,0.1,30,12.1,105,0.07,,1.25,7134.05
204549,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.101121,121.054749,unknown,,,,,,52.5,0.92,15.45,10.1,6.34,0.18,9.57,3.74,0.184,0.055,,0.58,0.007,99.039,99.62,99.62,53.01,0.93,15.6,10.2,6.4,0.18,9.66,3.78,0.19,0.06,100,9.09,55.45,3.924,0.049198,0.650669,0.902181,,,,,,,,1,10,,2,90,13,256,220,1.9,0.83,3,0.2,71,2.2,27.2,17.8,16.1,27.3,3.27,10.8,2.99,0.99,3.76,0.73,3.87,0.88,2.61,0.41,2.62,0.41,,100,250,,260,220,98,,5,,5515.4
204520,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.568446,120.907848,unknown,,,,,,53.1,0.61,13.1,11,8.12,0.152,10.6,2.26,0.112,0.047,0.006,0.62,0.046,99.101,99.72,99.73,53.58,0.62,13.22,11.1,8.19,0.15,10.7,2.28,0.11,0.05,100,9.9,59.41,2.372,0.049558,0.566996,0.917373,,,,,,,,1,,,0.05,101.5,9,120.5,150,1.7,0.53,3.2,0.2,64,1.9,21.9,15.1,3.7,8.9,1.27,6,2.1,0.76,3.05,0.55,3.34,0.78,2.21,0.33,2.1,0.33,,110,222,,550,127,90,,8,,3656.95
204594,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.154408,121.488309,unknown,,,,,,52.4,0.69,11.9,10.3,8.4,0.2,13.25,1.36,0.34,0.05,,0.71,,98.89,99.6,99.6,52.99,0.7,12.03,10.42,8.49,0.2,13.4,1.38,0.34,0.05,100,9.27,61.79,1.7,0.25,0.445914,0.776171,,,,,,,,1,,,8.41,243,21.9,140,11,1.42,0.41,4.6,0.3,78,2.2,95.3,15.5,38.4,45.2,8.45,34.9,8.69,2.79,13.8,2.18,12.6,2.89,8.39,1.18,7.44,1.25,,228,237,,1130,39,77,,,,4136.55
182292,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.288877,121.49788,unknown,,,,,,53.449,0.697,14.563,10.937,6.762,0.163,9.083,2.888,0.13,0.031,0.112,0.929,,98.703,99.63,99.74,54.15,0.71,14.75,11.08,6.85,0.17,9.2,2.93,0.13,0.03,100,9.84,55.07,3.018,0.045014,0.680524,0.965997,,,,,,278,0.04,1.1,,0.9,0.85,78,3.4,206.9,12,4.42,0.68,3.8,0.27,81,2.21,60.3,15.9,34.04,53.5,8.63,33.96,6.898,2.3837,8.221,1.315,8.54,1.818,5.408,,4.89,0.768,69.2,84,230,0.08,252,39,109,,0.9,1.63,4178.515
204596,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.160597,121.491347,unknown,,,,,,53.5,0.69,14.5,10.59,6.75,0.17,10.7,1.76,0.22,0.06,,0.78,,98.94,99.72,99.72,54.07,0.7,14.66,10.7,6.82,0.17,10.81,1.78,0.22,0.06,100,9.53,55.82,1.98,0.125,0.642152,0.805505,,,,,,,,1,,,1.62,362,15.5,199,10,4.02,1.05,4.2,0.3,85,2.3,115,19,62.4,37.1,12.35,47.4,10.05,3.41,16.5,2.39,13.15,3.07,8.65,1.14,6.3,1.03,,72,239,,250,60,133,,,,4136.55
204506,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.635767,121.034926,unknown,,,,,,50.3,1.1,13.75,13,6.79,0.203,10.4,2.24,0.257,0.132,0.22,1.13,0.016,98.172,99.3,99.52,51.24,1.12,14.01,13.24,6.92,0.21,10.59,2.28,0.26,0.13,100,11.7,50.87,2.497,0.114732,0.601362,0.934338,,,,,,,,3,10,,0.21,77.3,14,132,200,2.91,0.81,15.2,0.7,124,3.5,34.4,19.7,15.6,34.8,4.32,18.6,4.73,1.58,5.63,0.95,5.48,1.26,3.51,0.51,3.19,0.52,,170,236,,200,100,112,,37,,6594.5
204532,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-30.935886,120.878047,unknown,,,,,,53.5,0.76,15.25,8.62,5.37,0.154,12.25,3.15,0.162,0.064,,0.33,0.01,99.28,99.61,99.61,53.89,0.77,15.36,8.68,5.41,0.16,12.34,3.17,0.16,0.06,100,7.76,55.26,3.312,0.051429,0.552111,0.907235,,,,,,,,1,10,,0.26,280,8,158,170,2.46,0.71,5,0.3,80,2.3,44.8,18.4,18.5,30.5,4.26,15.9,4.02,1.43,5.77,1.05,5.75,1.38,4,0.59,3.44,0.56,,130,186,,280,230,64,,6,,4556.2
204148,Basalt,GSWA WACHEM,GSWA older data,,Kalgoorlie-Kambalda Strat,-31.351964,121.50103,unknown,,,,,,46.56,0.56,10.52,12.68,17.48,0.2,8.3,0.89,0.08,0.051,0.002,2.48,,97.321,99.8,99.8,47.84,0.58,10.81,13.03,17.96,0.21,8.53,0.91,0.08,0.05,100,11.41,73.23,0.97,0.089888,0.632376,0.922564,,,,,,,0.02,,,0.37,0.11,12.6,1.5,23.8,1.4,0.17,0.09,1.6,0.1,32,1,13.3,11.3,1.6,4.8,0.82,4.1,1.44,0.52,2.06,0.32,2.23,0.48,1.5,0.28,1.43,0.24,32,536.7,188,0.09,1395,45.5,76,0.12,0.7,1.13,3357.2
